"CountryCode";"SerieCode";"TypeCode";"Y1996";"Y1998";"Y2000";"Y2002";"Y2003";"Y2004";"Y2005";"Y2006";"Y2007";"Y2008";"Y2009";"Y2010";"Y2011";"Y2012";"Y2013";"Y2014";"Y2015";"Y2016"
"KGZ";"VA";"PER.RNK.UPPER";37.5;38.3084564208984;26.8656711578369;26.8656711578369;26.8656711578369;25.9615383148193;29.8076915740967;31.25;26.4423084259033;22.115385055542;26.0663509368896;27.962085723877;31.9248828887939;34.2723007202148;37.0892028808594;39.4088668823242;40.3940887451172;35.9605903625488
"KGZ";"VA";"STD.ERR";0.261457115411758;0.256089627742767;0.214062407612801;0.174666851758957;0.175095498561859;0.184271663427353;0.187009900808334;0.135000869631767;0.132462173700333;0.134323835372925;0.138288885354996;0.134916916489601;0.132909193634987;0.126761883497238;0.124417886137962;0.132626190781593;0.135387539863586;0.120042346417904
"LAO";"CC";"EST";-0.722833931446075;-0.603332936763763;-0.885974764823914;-1.15177762508392;-1.18207585811615;-1.23654091358185;-1.30248153209686;-1.31459379196167;-1.26977503299713;-1.19701850414276;-1.23869121074677;-1.19346809387207;-1.1771332025528;-1.01935625076294;-0.933909893035889;-0.849051833152771;-0.911583006381989;-0.930260360240936
"LAO";"CC";"NO.SRC";2;3;4;4;5;7;7;8;8;9;10;10;10;10;11;10;9;9
"LAO";"CC";"PER.RNK";28.4946231842041;32.4742279052734;21.3197975158691;8.58585834503174;8.58585834503174;9.26829242706299;6.82926845550537;6.34146356582642;7.28155326843262;7.76699018478394;6.22009563446045;8.5714282989502;9.95260620117188;15.6398105621338;18.4834117889404;21.1538467407227;17.7884616851807;15.384614944458
"LAO";"CC";"PER.RNK.LOWER";4.83870983123779;12.8865976333618;3.55329942703247;0;0;0.97560977935791;0;0.487804889678955;0.485436886548996;1.94174754619598;0.956937789916992;1.42857146263123;1.42180097103119;3.3175356388092;9.00473976135254;11.057692527771;10.0961542129517;9.13461494445801
"LAO";"CC";"PER.RNK.UPPER";50.5376358032227;51.5463905334473;38.5786819458008;31.3131313323975;24.7474746704102;20.9756088256836;17.5609760284424;17.5609760284424;18.4466018676758;19.4174766540527;18.1818180084229;19.0476188659668;19.9052124023438;27.488151550293;30.3317527770996;34.1346168518066;31.25;32.211540222168
"LAO";"CC";"STD.ERR";0.340506970882416;0.29562446475029;0.270204037427902;0.287161231040955;0.236880481243134;0.223439395427704;0.215718254446983;0.203489750623703;0.20030689239502;0.193592593073845;0.180170282721519;0.178343877196312;0.176691770553589;0.187078833580017;0.175523295998573;0.177806690335274;0.173980534076691;0.189523920416832
"LAO";"GE";"EST";-0.636936128139496;-0.579862773418427;-0.778156161308289;-0.914389252662659;-1.00156545639038;-0.999951064586639;-1.20807158946991;-0.977024853229523;-0.898874223232269;-0.875575244426727;-0.946950435638428;-0.860021352767944;-0.833849310874939;-0.837715804576874;-0.730048060417175;-0.415311485528946;-0.51050466299057;-0.385475516319275
"LAO";"GE";"NO.SRC";1;2;3;4;4;5;5;7;7;7;8;8;8;8;9;9;8;8
"LAO";"GE";"PER.RNK";30.6010932922363;29.5336780548096;22.0512828826904;15.8163261413574;14.2857141494751;13.7931032180786;10.2941179275513;16.0975608825684;17.9611644744873;18.4466018676758;18.1818180084229;21.0526313781738;20.8530807495117;22.274881362915;25.1184825897217;39.4230766296387;35.0961532592773;39.4230766296387
"LAO";"GE";"PER.RNK.LOWER";16.9398899078369;13.4715023040771;9.74358940124512;7.6530613899231;5.10204076766968;5.9113302230835;1.96078431606293;5.85365867614746;6.7961163520813;8.25242710113525;6.69856452941895;8.13397121429443;8.53080558776855;10.4265403747559;13.7440757751465;22.115385055542;18.75;22.5961532592773
"LAO";"GE";"PER.RNK.UPPER";43.7158470153809;50.7772026062012;41.538459777832;31.6326522827148;27.5510196685791;28.5714282989502;22.5490188598633;33.6585350036621;35.9223289489746;38.8349533081055;35.8851661682129;37.7990417480469;40.7582931518555;38.8625602722168;42.6540298461914;52.4038467407227;48.5576934814453;51.4423065185547
"LAO";"GE";"STD.ERR";0.187617555260658;0.272112399339676;0.224437564611435;0.204059481620789;0.204904913902283;0.215900510549545;0.233365461230278;0.23368912935257;0.237938776612282;0.2376409471035;0.227583214640617;0.225041285157204;0.227863669395447;0.225565776228905;0.205083236098289;0.213687568902969;0.21991927921772;0.211943507194519
"LAO";"PV";"EST";0.371166616678238;-0.191325411200523;-0.579063475131989;-0.104523375630379;-1.23227560520172;-0.611182689666748;-0.492890745401382;-0.0855829492211342;-0.175780355930328;0.0170669294893742;-0.158739686012268;-0.282062977552414;-0.058007225394249;0.0337390303611755;0.0674438998103142;0.498692989349365;0.541362047195435;0.499417662620544
"LAO";"PV";"NO.SRC";2;2;2;2;2;3;3;4;4;4;5;5;5;5;6;6;6;6
"LAO";"PV";"PER.RNK";59.5744667053223;36.7021293640137;28.0423278808594;43.3862419128418;14.070351600647;25.7281551361084;31.0679607391357;42.512077331543;38.6473426818848;44.711540222168;39.3364944458008;35.5450248718262;45.0236968994141;45.971565246582;48.8151664733887;62.3809509277344;61.9047622680664;62.3809509277344
"LAO";"PV";"PER.RNK.LOWER";31.9148941040039;18.0851058959961;11.1111106872559;21.1640205383301;4.52261304855347;15.0485439300537;16.990291595459;27.0531406402588;24.6376819610596;29.8076915740967;25.5924167633057;24.1706161499023;30.3317527770996;35.5450248718262;36.0189590454102;52.3809509277344;53.8095245361328;50.476188659668
"LAO";"PV";"PER.RNK.UPPER";87.7659606933594;64.8936157226563;52.9100532531738;68.2539672851563;26.6331653594971;43.2038841247559;47.5728149414063;57.0048294067383;53.6231880187988;60.5769233703613;53.0805702209473;51.1848335266113;59.2417068481445;60.6635055541992;62.5592422485352;75.7142868041992;76.1904754638672;75.2380981445313
"LAO";"PV";"STD.ERR";0.475315153598785;0.435323596000671;0.455642104148865;0.438636630773544;0.350437879562378;0.331347912549973;0.333870947360992;0.289883255958557;0.280769616365433;0.285706996917725;0.268780827522278;0.260921776294708;0.260776847600937;0.243881538510323;0.242341712117195;0.207291051745415;0.215962037444115;0.222112163901329
